time,res_0,res_1,res_2,res_3,res_4,res_5,g_0,g_1,g_2,g_3,g_4,g_5,c_0,c_1,c_2,c_3,c_4,c_5,f_0,f_1,f_2,f_3,f_4,f_5,qd_raw_0,qd_raw_1,qd_raw_2,qd_raw_3,qd_raw_4,qd_raw_5,qd_smooth_0,qd_smooth_1,qd_smooth_2,qd_smooth_3,qd_smooth_4,qd_smooth_5
13.0852,2.73708,-0.576545,-0.338484,-0.375197,1.40621,-0.718615,3.05584,3.98448,1.71112,0.26319,-2.74262,-0.0167276,-0.0978186,-0.00284404,-0.00142522,-0.0141743,0.049914,-0.00171891,-3.71716,7.44067,-1.47855,4.52748,4.48018,5.9982,-0.314159,0.370708,-0.0272271,1.01159,0.150796,1.2315,-0.326718,0.359557,-0.00949299,0.955955,0.144448,1.24982
13.0903,2.73507,-0.549125,-0.342039,-0.379068,1.40542,-0.727888,3.06835,3.97419,1.70572,0.258269,-2.75111,-0.0188146,-0.0969793,-0.00259915,-0.0010436,-0.0139922,0.0498072,-0.00166821,-3.7153,7.45389,-1.77655,4.53707,4.45337,5.96401,-0.324631,0.383274,-0.0335103,0.975988,0.121475,1.20009,-0.326213,0.365291,-0.0152994,0.960798,0.138894,1.23779
13.0952,2.73306,-0.520218,-0.35111,-0.371379,1.40598,-0.732233,3.08124,3.96232,1.69977,0.252752,-2.76011,-0.0212534,-0.0958952,-0.00188368,-0.000630454,-0.0136844,0.0494667,-0.00159278,-3.70117,7.45228,-1.8823,4.56088,4.43827,5.91327,-0.30997,0.36233,-0.0376991,1.01159,0.125664,1.16239,-0.32237,0.364591,-0.0205987,0.972815,0.135764,1.21995
13.1003,2.73128,-0.496192,-0.362173,-0.360818,1.4057,-0.741737,3.09337,3.9509,1.69399,0.248062,-2.76911,-0.023283,-0.0962437,-0.00190241,-0.000798098,-0.0135836,0.0501837,-0.00153607,-3.69945,7.45804,-1.93026,4.5946,4.4191,5.93279,-0.320442,0.374897,-0.0460767,1.04301,0.119381,1.24826,-0.321903,0.367089,-0.0267758,0.989834,0.131792,1.22682
13.1052,2.73045,-0.47331,-0.376245,-0.35517,1.40715,-0.745562,3.10649,3.939,1.68794,0.243318,-2.77817,-0.0253184,-0.0961456,-0.00104492,-0.000226222,-0.0134512,0.0502661,-0.00149236,-3.69275,7.46001,-1.94835,4.6155,4.41451,5.91489,-0.314159,0.370708,-0.0481711,1.03463,0.127758,1.20009,-0.32008,0.367941,-0.0318139,1.00038,0.130842,1.22052
13.1102,2.73303,-0.457412,-0.396852,-0.349743,1.41192,-0.751786,3.12288,3.92265,1.67978,0.237487,-2.79078,-0.0277465,-0.0954292,-0.000500989,-0.000226385,-0.0131003,0.0503629,-0.00139917,-3.67482,7.44779,-1.96168,4.64631,4.4038,5.91946,-0.299498,0.345575,-0.0565487,1.06605,0.121475,1.22732,-0.315205,0.362644,-0.0376724,1.01594,0.128623,1.22213
13.1152,2.72839,-0.437096,-0.412396,-0.339721,1.41811,-0.758513,3.13461,3.91229,1.67457,0.232517,-2.80052,-0.0299155,-0.0958275,-0.000211797,0.00012551,-0.0130882,0.0509407,-0.00136438,-3.67203,7.46626,-1.97261,4.67125,4.38086,5.93595,-0.312065,0.395841,-0.0628319,1.06814,0.108909,1.24617,-0.314448,0.37065,-0.0437402,1.02853,0.123869,1.22793
13.1204,2.71861,-0.422794,-0.43212,-0.327667,1.42046,-0.764172,3.14669,3.9013,1.66911,0.227596,-2.81014,-0.0320951,-0.0957569,-0.000149521,-0.000243481,-0.0128403,0.0514054,-0.00127996,-3.6586,7.45685,-1.98119,4.71374,4.36816,5.94425,-0.299498,0.353953,-0.0649262,1.11631,0.113097,1.23988,-0.310796,0.366571,-0.0489157,1.04997,0.121237,1.23085
13.1255,2.71129,-0.408179,-0.446289,-0.313089,1.4298,-0.769661,3.15858,3.89149,1.66438,0.221716,-2.82012,-0.0346804,-0.0959676,0.00128714,0.000975958,-0.0127833,0.0513348,-0.00125185,-3.6411,7.46851,-1.98746,4.72747,4.3611,5.96344,-0.291121,0.387463,-0.0649262,1.07861,0.115192,1.25873,-0.306036,0.371626,-0.0527893,1.0569,0.119775,1.23759
13.1303,2.7063,-0.394909,-0.455891,-0.297838,1.44382,-0.77504,3.15858,3.89149,1.66438,0.221716,-2.82012,-0.0346804,-0.095927,0.00155589,0.00119525,-0.0128251,0.0512736,-0.00126392,-3.62834,7.47701,-1.99199,4.73747,4.35595,5.97742,-0.291121,0.387463,-0.0649262,1.07861,0.115192,1.25873,-0.302566,0.37531,-0.0556127,1.06195,0.118709,1.24251
13.1353,2.69749,-0.386144,-0.469584,-0.284907,1.4739,-0.778303,3.18333,3.87042,1.65387,0.21196,-2.83936,-0.0389451,-0.0959429,0.00360728,0.00273843,-0.0125897,0.0512739,-0.00118401,-3.62193,7.47562,-2.00119,4.75238,4.35673,5.96561,-0.29531,0.372802,-0.079587,1.09327,0.119381,1.22522,-0.300823,0.374708,-0.0613706,1.06947,0.11887,1.23836
13.1403,2.68707,-0.380796,-0.485079,-0.275572,1.51486,-0.779334,3.18333,3.87042,1.65387,0.21196,-2.83936,-0.0389451,-0.0955721,0.00371259,0.0026815,-0.012551,0.0511784,-0.00117991,-3.61713,7.47458,-2.00806,4.76354,4.35731,5.95677,-0.29531,0.372802,-0.079587,1.09327,0.119381,1.22522,-0.299518,0.374257,-0.0656833,1.07511,0.118991,1.23525
13.1454,2.678,-0.375922,-0.493985,-0.271036,1.56014,-0.792445,3.20549,3.8515,1.64461,0.202206,-2.85879,-0.0432747,-0.0959069,0.0052573,0.00388657,-0.012369,0.0515429,-0.00109718,-3.60586,7.482,-2.0167,4.79251,4.343,5.96288,-0.286932,0.387463,-0.0879646,1.13516,0.106814,1.24407,-0.296453,0.377472,-0.0711087,1.08973,0.116026,1.2374
13.1503,2.67589,-0.385485,-0.500765,-0.275937,1.60007,-0.807046,3.21717,3.84195,1.63989,0.197165,-2.86936,-0.0456453,-0.0952523,0.00490784,0.00358247,-0.012171,0.0519736,-0.00101996,-3.61033,7.48974,-2.03094,4.80595,4.31574,5.99556,-0.301593,0.391652,-0.108909,1.11841,0.0921534,1.28596,-0.29767,0.380828,-0.0800534,1.09652,0.110377,1.24889
13.1553,2.6804,-0.407679,-0.505618,-0.290024,1.63703,-0.824344,3.21717,3.84195,1.63989,0.197165,-2.86936,-0.0456453,-0.0945391,0.00379728,0.00264812,-0.0120781,0.0522495,-0.000991289,-3.6138,7.49574,-2.04198,4.81637,4.2946,6.0209,-0.301593,0.391652,-0.108909,1.11841,0.0921534,1.28596,-0.298612,0.383429,-0.086987,1.10178,0.105998,1.2578
13.1603,2.68163,-0.425566,-0.510345,-0.292556,1.66544,-0.836787,3.23501,3.82679,1.63221,0.190918,-2.8835,-0.0483984,-0.0965768,0.00411166,0.00281441,-0.0121311,0.0538667,-0.000930974,-3.61821,7.50708,-2.04944,4.85949,4.2788,6.09056,-0.303687,0.404218,-0.106814,1.19381,0.0921534,1.36136,-0.299813,0.388345,-0.0916762,1.12354,0.102724,1.28229
13.1652,2.67904,-0.441569,-0.51338,-0.290739,1.68836,-0.847152,3.24214,3.821,1.62959,0.18706,-2.89028,-0.0502374,-0.0968158,0.00396561,0.00264666,-0.0120463,0.0544088,-0.00087731,-3.61975,7.5123,-2.05591,4.89234,4.26437,6.07193,-0.301593,0.397935,-0.108909,1.19381,0.090059,1.25454,-0.300233,0.390609,-0.095743,1.14012,0.0997348,1.27574
13.1703,2.68112,-0.458694,-0.523626,-0.278177,1.70905,-0.851388,3.25996,3.80698,1.6224,0.18083,-2.90428,-0.0529739,-0.0963774,0.00653775,0.0046214,-0.0119415,0.0538037,-0.00085734,-3.58927,7.51873,-2.06744,4.90503,4.26775,6.07032,-0.265988,0.402124,-0.125664,1.16658,0.102625,1.27339,-0.291943,0.393396,-0.102986,1.14653,0.100435,1.27517
13.1754,2.68934,-0.483458,-0.534587,-0.269112,1.73452,-0.85576,3.27047,3.79777,1.61835,0.175049,-2.91447,-0.0557782,-0.0964897,0.00739113,0.00538763,-0.0118494,0.0539666,-0.000804417,-3.58666,7.52715,-2.07217,4.9157,4.25557,6.08357,-0.289027,0.408407,-0.115192,1.16867,0.090059,1.29434,-0.291234,0.397047,-0.105954,1.15191,0.097911,1.27983
13.1802,2.69679,-0.50794,-0.543029,-0.261438,1.75734,-0.860273,3.28341,3.78758,1.613,0.171209,-2.92374,-0.0574669,-0.0958468,0.00727015,0.00510299,-0.0116217,0.0540592,-0.000739635,-3.56878,7.5254,-2.07941,4.95019,4.23748,6.05596,-0.270177,0.393746,-0.125664,1.22732,0.0816814,1.23779,-0.286372,0.396285,-0.110505,1.16932,0.0941636,1.27012
13.1854,2.7103,-0.535577,-0.554373,-0.252717,1.78177,-0.864264,3.29517,3.77902,1.60891,0.165301,-2.93498,-0.0602667,-0.0956355,0.00818425,0.00584263,-0.0114989,0.054114,-0.000685604,-3.55972,7.53355,-2.08789,4.97152,4.22503,6.04643,-0.27646,0.410501,-0.131947,1.21265,0.0837758,1.25664,-0.283909,0.399818,-0.115834,1.18009,0.091582,1.26677
13.1906,2.72152,-0.558769,-0.557766,-0.246144,1.80191,-0.86949,3.30767,3.76934,1.60403,0.160448,-2.94532,-0.062435,-0.0946514,0.00836637,0.00608342,-0.0112891,0.0539222,-0.00062917,-3.55305,7.53954,-2.09251,4.98116,4.20602,6.00898,-0.27646,0.410501,-0.127758,1.20009,0.0753982,1.21265,-0.282096,0.402417,-0.118735,1.18496,0.0876443,1.25361
13.1954,2.73249,-0.568914,-0.560272,-0.2415,1.81672,-0.87686,3.31988,3.76008,1.59942,0.155791,-2.95537,-0.0646753,-0.0933927,0.00856054,0.00640181,-0.0110846,0.0535806,-0.000574951,-3.54999,7.54734,-2.09745,4.98431,4.18737,5.95639,-0.278555,0.416785,-0.131947,1.19171,0.0712094,1.17496,-0.281264,0.405795,-0.121841,1.18655,0.0837806,1.23512
13.2003,2.7446,-0.581908,-0.559738,-0.238273,1.8299,-0.880796,3.33203,3.75023,1.5947,0.150778,-2.9659,-0.0670072,-0.092546,0.00896405,0.00657945,-0.0108248,0.0533089,-0.000507961,-3.53693,7.53975,-2.10119,4.99923,4.17797,5.92907,-0.265988,0.391652,-0.131947,1.21894,0.0753982,1.19381,-0.277712,0.402507,-0.124191,1.19408,0.0818318,1.22551
13.2053,2.7541,-0.609297,-0.56107,-0.238199,1.84267,-0.880457,3.34297,3.74055,1.59024,0.146192,-2.97571,-0.0692494,-0.0923438,0.00855946,0.00605771,-0.0106156,0.0538244,-0.000423735,-3.54138,7.53373,-2.11057,5.03201,4.16564,5.90883,-0.282743,0.391652,-0.148702,1.26292,0.0712094,1.1959,-0.278922,0.399898,-0.130083,1.21063,0.0792783,1.21839
13.2103,2.75785,-0.63174,-0.556437,-0.240952,1.853,-0.883894,3.35526,3.731,1.58568,0.141179,-2.98641,-0.0715429,-0.0924075,0.00946721,0.00679005,-0.0105508,0.0540164,-0.000384675,-3.53554,7.54187,-2.11843,5.05475,4.15876,5.89072,-0.272271,0.41469,-0.150796,1.25873,0.0733038,1.19171,-0.277335,0.403426,-0.135024,1.2221,0.0778531,1.21203
13.2153,2.76222,-0.655598,-0.555096,-0.244433,1.86724,-0.891766,3.37324,3.71804,1.57913,0.134713,-3.00113,-0.0744101,-0.0934296,0.0111708,0.00809157,-0.0105565,0.0546106,-0.000343954,-3.53109,7.54924,-2.12683,5.08003,4.15835,5.91109,-0.272271,0.416785,-0.15708,1.27549,0.0774926,1.24198,-0.276125,0.40662,-0.140296,1.23486,0.0777669,1.21919
13.2203,2.76308,-0.672772,-0.554928,-0.25406,1.88692,-0.895541,3.38084,3.71289,1.57686,0.130474,-3.00809,-0.076554,-0.0933996,0.0125394,0.00914938,-0.0105167,0.0544503,-0.000318872,-3.52027,7.55488,-2.13646,5.08742,4.1556,5.94962,-0.263894,0.416785,-0.165457,1.25035,0.0753982,1.27549,-0.273182,0.409066,-0.146351,1.23859,0.0771969,1.23273
13.2252,2.76275,-0.677101,-0.557127,-0.252714,1.91075,-0.89553,3.39977,3.69843,1.56952,0.125083,-3.0215,-0.0787475,-0.0938487,0.0134683,0.00982035,-0.0104538,0.0549454,-0.000276594,-3.50675,7.56364,-2.14521,5.12621,4.14639,5.93192,-0.257611,0.425162,-0.169646,1.32156,0.069115,1.20637,-0.269507,0.412864,-0.151848,1.25817,0.0752899,1.22651
13.2303,2.75202,-0.684313,-0.5616,-0.255741,1.9424,-0.891743,3.41695,3.68584,1.5631,0.121736,-3.02723,-0.0806613,-0.0924895,0.0136702,0.00999098,-0.0102143,0.0543041,-0.000224443,-3.50178,7.56117,-2.15444,5.11848,4.13435,5.93391,-0.263894,0.408407,-0.175929,1.24198,0.0649262,1.22941,-0.268156,0.411791,-0.157646,1.25427,0.0727947,1.22721
13.2353,2.74226,-0.678749,-0.562065,-0.249727,1.97587,-0.8902,3.42647,3.67828,1.55985,0.115006,-3.04333,-0.083434,-0.0919997,0.0150973,0.0111351,-0.0101307,0.0542594,-0.000191764,-3.47423,7.57655,-2.16374,5.15119,4.1205,5.90422,-0.236667,0.439823,-0.182212,1.32366,0.0607375,1.18333,-0.260664,0.41846,-0.163491,1.27078,0.069926,1.21677
13.2403,2.73584,-0.667732,-0.563265,-0.244003,2.00814,-0.883728,3.4382,3.67081,1.55634,0.109582,-3.05419,-0.0860731,-0.092155,0.0155365,0.0114813,-0.0100352,0.0546551,-0.000129496,-3.46602,7.58487,-2.16927,5.18021,4.10505,5.90142,-0.251327,0.43354,-0.178024,1.33204,0.0565487,1.21265,-0.258431,0.422066,-0.166966,1.28543,0.066727,1.21579
13.2453,2.72385,-0.64886,-0.565954,-0.24247,2.03961,-0.877077,3.45075,3.66194,1.55202,0.104793,-3.06493,-0.0882592,-0.0918391,0.0151919,0.0111819,-0.00983006,0.0549723,-5.45174e-05,-3.46715,7.58193,-2.17111,5.18346,4.08588,5.93375,-0.259705,0.416785,-0.17174,1.29224,0.0502655,1.26292,-0.258738,0.420793,-0.168118,1.28707,0.062757,1.22715
13.2503,2.7136,-0.62916,-0.559553,-0.237903,2.06729,-0.868091,3.46038,3.65526,1.54897,0.099822,-3.07372,-0.0909346,-0.0905112,0.0153021,0.0113368,-0.00961283,0.0545052,7.97563e-06,-3.45336,7.58777,-2.17643,5.19673,4.06673,5.89425,-0.24295,0.431445,-0.182212,1.31528,0.0460767,1.16867,-0.25499,0.423322,-0.171464,1.29377,0.0587965,1.21327
13.2557,2.69488,-0.617815,-0.556397,-0.231029,2.09368,-0.857293,3.48118,3.64088,1.54168,0.0950068,-3.08473,-0.0932076,-0.0889124,0.0146185,0.010774,-0.00928584,0.0542359,8.67478e-05,-3.4519,7.58396,-2.18749,5.2033,4.04605,5.86673,-0.253422,0.416785,-0.198968,1.3069,0.0418879,1.17496,-0.254594,0.421671,-0.178411,1.29709,0.054526,1.20359
13.2604,2.67502,-0.613211,-0.557163,-0.225696,2.11275,-0.849531,3.48411,3.63874,1.54118,0.0904904,-3.09366,-0.0953107,-0.0883024,0.0145748,0.0105957,-0.00911134,0.0542544,0.000143612,-3.4332,7.58359,-2.19578,5.23641,4.03191,5.85485,-0.232478,0.420973,-0.201062,1.36973,0.0418879,1.18543,-0.249507,0.42151,-0.18362,1.3138,0.0516192,1.19941
13.2653,2.66507,-0.611146,-0.559358,-0.218976,2.1302,-0.846909,3.50259,3.62458,1.53442,0.0851515,-3.10606,-0.0977626,-0.0878816,0.0145316,0.0103524,-0.00885171,0.0542926,0.000220303,-3.41476,7.57302,-2.20077,5.25671,4.01582,5.87923,-0.228289,0.402124,-0.196873,1.35717,0.0376991,1.23569,-0.244494,0.41693,-0.186751,1.32404,0.0483304,1.20799
13.2704,2.65255,-0.605262,-0.556361,-0.216893,2.14221,-0.848726,3.51286,3.61753,1.53136,0.0788102,-3.12017,-0.100545,-0.0888013,0.0157037,0.0113285,-0.00887404,0.0550872,0.000269966,-3.40601,7.58917,-2.20383,5.2814,4.00072,5.92098,-0.234572,0.446106,-0.194779,1.37602,0.0356047,1.2692,-0.242115,0.423927,-0.188677,1.33651,0.0452785,1.22267
13.2753,2.63724,-0.606392,-0.555864,-0.216779,2.1496,-0.844899,3.52613,3.60892,1.52705,0.0755033,-3.12645,-0.102328,-0.087308,0.0153546,0.0110637,-0.00865334,0.0545597,0.000316615,-3.39386,7.591,-2.21491,5.29217,3.98396,5.89283,-0.228289,0.427257,-0.217817,1.35926,0.0314159,1.18124,-0.238812,0.424723,-0.195638,1.34194,0.0419668,1.21277
13.2806,2.61882,-0.59671,-0.550207,-0.214843,2.15017,-0.840886,3.53676,3.60166,1.52394,0.0689813,-3.14103,-0.105087,-0.0871683,0.0157037,0.011424,-0.00855172,0.0550502,0.000378007,-3.38805,7.6045,-2.22039,5.31831,3.96448,5.87493,-0.232478,0.448201,-0.20944,1.39487,0.0272271,1.18752,-0.237232,0.430576,-0.199079,1.35514,0.0382918,1.20647
13.2853,2.59829,-0.583564,-0.543012,-0.214531,2.14754,-0.83188,3.54909,3.59394,1.52029,0.0641699,-3.15095,-0.107351,-0.0868967,0.0168224,0.012357,-0.00849998,0.0550148,0.000409611,-3.38407,7.61267,-2.23022,5.32301,3.95569,5.89387,-0.232478,0.446106,-0.226195,1.36555,0.0314159,1.23569,-0.236149,0.434115,-0.205258,1.35751,0.036725,1.21313
13.2904,2.58584,-0.578325,-0.540992,-0.212784,2.14637,-0.8242,3.56145,3.58642,1.51678,0.0592236,-3.16105,-0.109617,-0.0854766,0.0176383,0.0128914,-0.00827588,0.0541408,0.000441795,-3.36588,7.60299,-2.2391,5.31682,3.94815,5.90075,-0.215723,0.416785,-0.228289,1.3446,0.0314159,1.22313,-0.231203,0.429919,-0.210834,1.35438,0.0354396,1.21555
13.2956,2.57875,-0.572305,-0.541512,-0.209251,2.14835,-0.812017,3.5721,3.57962,1.51393,0.0541143,-3.17063,-0.112178,-0.085362,0.0187669,0.0137732,-0.00822699,0.0541965,0.000482688,-3.36134,7.60981,-2.25251,5.34373,3.94527,5.87818,-0.226195,0.441917,-0.245044,1.40953,0.0335103,1.18333,-0.22997,0.432874,-0.21926,1.36797,0.0349644,1.20762
13.3004,2.57382,-0.569844,-0.542107,-0.201711,2.15003,-0.805343,3.59153,3.56793,1.50769,0.0493512,-3.18037,-0.114353,-0.0850631,0.0192316,0.0141141,-0.00809568,0.0541698,0.000528922,-3.34926,7.61239,-2.26043,5.36175,3.9306,5.87461,-0.215723,0.437729,-0.240855,1.40743,0.0251327,1.20218,-0.226685,0.433993,-0.224239,1.37707,0.0326977,1.20636
13.3054,2.57016,-0.569595,-0.542424,-0.190403,2.15104,-0.802573,3.59153,3.56793,1.50769,0.0493512,-3.18037,-0.114353,-0.0845764,0.0185093,0.0135192,-0.00802851,0.0541309,0.000540076,-3.33957,7.61446,-2.26679,5.37622,3.91735,5.87176,-0.215723,0.437729,-0.240855,1.40743,0.0251327,1.20218,-0.22405,0.434891,-0.228233,1.38437,0.0308793,1.20536
13.3104,2.56058,-0.57689,-0.536109,-0.180055,2.15308,-0.799955,3.61447,3.55405,1.50166,0.0393613,-3.20101,-0.118796,-0.0844637,0.020515,0.0151479,-0.00791841,0.0543257,0.000611496,-3.33593,7.62411,-2.27876,5.39607,3.90164,5.86532,-0.219911,0.452389,-0.259705,1.42628,0.0230383,1.1959,-0.223061,0.439074,-0.235756,1.39439,0.029005,1.2031
13.3153,2.54733,-0.590448,-0.524455,-0.171584,2.15479,-0.797481,3.61447,3.55405,1.50166,0.0393613,-3.20101,-0.118796,-0.0841615,0.0200193,0.0147943,-0.00790263,0.0544416,0.000618286,-3.3332,7.63135,-2.28775,5.41097,3.88794,5.8605,-0.219911,0.452389,-0.259705,1.42628,0.0230383,1.1959,-0.222318,0.442213,-0.241403,1.40191,0.0275981,1.2014
13.3203,2.54103,-0.614567,-0.519634,-0.160404,2.15965,-0.794959,3.62494,3.54746,1.49902,0.0326189,-3.21507,-0.121552,-0.0836948,0.01996,0.0145739,-0.00765767,0.0545331,0.000691648,-3.32197,7.61859,-2.29466,5.44603,3.87593,5.80452,-0.20944,0.418879,-0.259705,1.47655,0.0230383,1.11841,-0.219264,0.43668,-0.245743,1.41961,0.0265169,1.18172
13.3253,2.54313,-0.643763,-0.516082,-0.158142,2.1682,-0.791048,3.64,3.53866,1.49481,0.0277133,-3.22488,-0.123743,-0.0822033,0.0204311,0.0149779,-0.00746043,0.0537577,0.000719331,-3.31513,7.61336,-2.30642,5.44322,3.86554,5.76837,-0.211534,0.427257,-0.27646,1.41372,0.0230383,1.12888,-0.217405,0.434413,-0.253133,1.41819,0.02568,1.16901
13.3304,2.5399,-0.670946,-0.508919,-0.16052,2.17656,-0.783244,3.64748,3.53351,1.49292,0.0226219,-3.23423,-0.126278,-0.0826621,0.0208788,0.0153234,-0.00741095,0.0542914,0.000783989,-3.30614,7.62343,-2.30248,5.46729,3.81365,5.77537,-0.207345,0.452389,-0.24295,1.46817,0.0125664,1.17914,-0.21496,0.438782,-0.250658,1.43034,0.022493,1.17147
13.3352,2.53915,-0.692803,-0.50135,-0.16411,2.18306,-0.776842,3.66216,3.52473,1.48883,0.017335,-3.24556,-0.128322,-0.084446,0.0214691,0.0156246,-0.00740012,0.0555921,0.0008543,-3.29617,7.62732,-2.30502,5.51405,3.7584,5.8228,-0.203156,0.446106,-0.257611,1.5331,0.0125664,1.24407,-0.212249,0.440464,-0.252255,1.45394,0.0202129,1.18815
13.3404,2.5353,-0.710065,-0.489661,-0.16168,2.18763,-0.775208,3.67104,3.52075,1.48722,0.0126474,-3.25357,-0.130654,-0.0836147,0.0216918,0.0159591,-0.00731982,0.0555691,0.000899216,-3.29173,7.64479,-2.31614,5.53426,3.65072,5.78719,-0.207345,0.471239,-0.280649,1.4954,0.00837758,1.13726,-0.211042,0.448037,-0.259242,1.46414,0.0173007,1.17562
13.3453,2.53251,-0.726694,-0.480458,-0.150091,2.19159,-0.779153,3.68594,3.51179,1.48313,0.00686723,-3.26495,-0.133113,-0.0838375,0.0218624,0.016009,-0.00720028,0.0560341,0.000965573,-3.27025,7.6506,-2.32422,5.57844,3.46004,5.7825,-0.186401,0.458673,-0.280649,1.55823,0.00418879,1.16867,-0.205202,0.450557,-0.264315,1.48644,0.0141931,1.17398
13.3504,2.53299,-0.746266,-0.469429,-0.128899,2.19325,-0.786194,3.69534,3.50651,1.48086,0.00281516,-3.2727,-0.134843,-0.0839133,0.0222522,0.0163078,-0.00713358,0.0562905,0.00100662,-3.26659,7.65394,-2.32887,5.59568,3.33598,5.77887,-0.201062,0.456578,-0.27646,1.52263,0.00837758,1.16867,-0.204206,0.452006,-0.267237,1.49514,0.0127942,1.1727
13.3554,2.53224,-0.76431,-0.46242,-0.1094,2.19497,-0.784681,3.71179,3.49755,1.47698,-0.00394948,-3.28608,-0.137484,-0.0826285,0.0230907,0.0169808,-0.00694317,0.0556671,0.00103762,-3.25463,7.65069,-2.33715,5.58787,3.09429,5.7804,-0.19059,0.446106,-0.289027,1.47864,0.00418879,1.17496,-0.200952,0.450596,-0.272444,1.4912,0.0107378,1.17324
13.3603,2.53135,-0.776987,-0.458955,-0.0931874,2.1936,-0.775494,3.72677,3.48879,1.47296,-0.00679972,-3.2911,-0.139165,-0.0827395,0.0235111,0.0172827,-0.00688895,0.0557116,0.00107682,-3.24562,7.65281,-2.34497,5.60651,2.85499,5.79704,-0.19059,0.454484,-0.293215,1.531,0.00418879,1.19799,-0.198503,0.451515,-0.277353,1.50061,0.00918983,1.17909
13.3653,2.52418,-0.778059,-0.456909,-0.0768389,2.19067,-0.76384,3.735,3.48371,1.47122,-0.0133712,-3.30367,-0.141598,-0.0821763,0.0242256,0.0180191,-0.00682345,0.0560608,0.00112206,-3.25347,7.66962,-2.35509,5.61704,2.4092,5.77264,-0.207345,0.481711,-0.303687,1.52263,0,1.14354,-0.200637,0.458804,-0.28371,1.50592,0.00697152,1.17051
13.3707,2.50406,-0.776334,-0.460162,-0.0680315,2.18325,-0.752551,3.74914,3.47629,1.468,-0.0194065,-3.31452,-0.144121,-0.0822242,0.0245746,0.0182912,-0.00669766,0.056452,0.00118928,-3.25775,7.66955,-2.36143,5.63482,1.96164,5.76681,-0.205251,0.458673,-0.299498,1.54147,0,1.16239,-0.201802,0.458771,-0.287697,1.5149,0.00521128,1.16846
13.3754,2.48793,-0.764493,-0.45409,-0.0636483,2.17145,-0.743169,3.76008,3.47068,1.46574,-0.0246498,-3.32399,-0.146173,-0.0831893,0.0267609,0.0200187,-0.00679533,0.0570554,0.00121792,-3.24656,7.68828,-2.36497,5.65731,1.61247,5.80237,-0.188496,0.494277,-0.297404,1.56451,0,1.22313,-0.198758,0.466892,-0.289917,1.52625,0.00401925,1.18096
13.3805,2.47368,-0.743798,-0.446688,-0.0577194,2.15592,-0.734676,3.77215,3.46464,1.46326,-0.0299065,-3.33328,-0.148284,-0.0833068,0.0276497,0.0206927,-0.00674391,0.0573284,0.00126114,-3.23381,7.69532,-2.37661,5.68443,0.968122,5.8197,-0.184307,0.479616,-0.320442,1.58336,-0.00418879,1.20637,-0.195294,0.469943,-0.297235,1.53994,0.00205155,1.18705
13.3852,2.45976,-0.722356,-0.44711,-0.0532175,2.14222,-0.728367,3.78435,3.45878,1.46082,-0.0348308,-3.34136,-0.150533,-0.0833384,0.0287475,0.0215237,-0.00669422,0.0573684,0.00130309,-3.22627,7.69713,-2.38668,5.70716,0.803575,5.81038,-0.186401,0.473333,-0.324631,1.58965,0,1.17286,-0.193241,0.470725,-0.303558,1.55141,0.00157801,1.18378
13.3903,2.44659,-0.702109,-0.448584,-0.0428568,2.12886,-0.724726,3.79419,3.45347,1.45879,-0.0393738,-3.34962,-0.152147,-0.0823654,0.0286103,0.0213958,-0.00653715,0.0569819,0.00132644,-3.20708,7.69507,-2.39562,5.73258,0.668732,5.72913,-0.17174,0.46705,-0.326726,1.60431,0,1.06605,-0.188025,0.469834,-0.309179,1.56425,0.00119514,1.15521
13.3954,2.43396,-0.692949,-0.458915,-0.0249756,2.11981,-0.716663,3.80352,3.44686,1.45624,-0.0434856,-3.35657,-0.154029,-0.0834462,0.0285351,0.0211742,-0.00644728,0.0577779,0.00140374,-3.19626,7.68881,-2.40404,5.7882,0.383542,5.71237,-0.175929,0.458673,-0.330914,1.6797,-0.0020944,1.13097,-0.185084,0.46712,-0.314465,1.59232,0.000395261,1.14932
13.4005,2.41797,-0.666399,-0.454305,-0.00886476,2.11493,-0.698305,3.81663,3.44211,1.45426,-0.0497477,-3.36653,-0.156457,-0.0831833,0.031467,0.0234982,-0.00650383,0.0574232,0.00140796,-3.18438,7.70398,-2.39907,5.77788,0.349228,5.70839,-0.17174,0.494277,-0.301593,1.5708,0,1.14354,-0.181853,0.473696,-0.311348,1.58711,0.00029955,1.14792
13.4055,2.401,-0.651643,-0.457034,0.00440353,2.11634,-0.682862,3.82975,3.4355,1.45169,-0.0559397,-3.37668,-0.158776,-0.0801916,0.0316761,0.0237177,-0.00623054,0.0555408,0.00139552,-3.1628,7.69119,-2.40566,5.74761,-0.0319079,5.65181,-0.15708,0.450295,-0.32882,1.52263,-0.00418879,1.06395,-0.175984,0.468152,-0.315487,1.57183,-0.000763795,1.12803
13.4104,2.38589,-0.633901,-0.463363,0.0129282,2.1218,-0.664743,3.83853,3.43161,1.45019,-0.0599994,-3.38314,-0.160292,-0.0792058,0.0326261,0.0245233,-0.00616319,0.0549735,0.00139865,-3.16275,7.69287,-2.40359,5.72364,-0.317892,5.65238,-0.175929,0.471239,-0.30997,1.52053,-0.00418879,1.12888,-0.175971,0.46888,-0.314186,1.55973,-0.00157169,1.12823
